timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1714890408739,4646,PHP,200,OK,CLASES_GET 5-30,text,true,,95669,159,92,92,http://localhost:8001/api/clases/,4646,0,0
1714890413385,8,PYTHON,200,OK,CLASES_GET 5-30,text,true,,53719,159,92,92,http://localhost:8000/api/clases/,8,0,0
1714890408784,4646,PHP,200,OK,CLASES_GET 5-100,text,true,,95669,159,92,92,http://localhost:8001/api/clases/,4646,0,0
1714890413430,8,PYTHON,200,OK,CLASES_GET 5-100,text,true,,53719,159,92,92,http://localhost:8000/api/clases/,8,0,0
1714890408877,4598,PHP,200,OK,CLASES_GET 5-31,text,true,,95669,159,92,92,http://localhost:8001/api/clases/,4598,0,0
1714890413475,8,PYTHON,200,OK,CLASES_GET 5-31,text,true,,53719,159,92,92,http://localhost:8000/api/clases/,8,0,0
1714890408924,4596,PHP,200,OK,CLASES_GET 5-32,text,true,,95669,159,92,92,http://localhost:8001/api/clases/,4596,0,0
1714890413520,9,PYTHON,200,OK,CLASES_GET 5-32,text,true,,53719,159,92,92,http://localhost:8000/api/clases/,9,0,0
1714890408967,4598,PHP,200,OK,CLASES_GET 5-9,text,true,,95669,159,92,92,http://localhost:8001/api/clases/,4597,0,0
1714890413565,7,PYTHON,200,OK,CLASES_GET 5-9,text,true,,53719,159,92,92,http://localhost:8000/api/clases/,7,0,0
1714890409012,4600,PHP,200,OK,CLASES_GET 5-33,text,true,,95669,159,91,91,http://localhost:8001/api/clases/,4600,0,1
1714890413612,9,PYTHON,200,OK,CLASES_GET 5-33,text,true,,53719,159,91,91,http://localhost:8000/api/clases/,9,0,0
1714890409060,4599,PHP,200,OK,CLASES_GET 5-34,text,true,,95669,159,91,91,http://localhost:8001/api/clases/,4598,0,0
1714890413659,8,PYTHON,200,OK,CLASES_GET 5-34,text,true,,53719,159,91,91,http://localhost:8000/api/clases/,8,0,0
1714890409105,4629,PHP,200,OK,CLASES_GET 5-10,text,true,,95669,159,91,91,http://localhost:8001/api/clases/,4629,0,0
1714890413734,10,PYTHON,200,OK,CLASES_GET 5-10,text,true,,53719,159,91,91,http://localhost:8000/api/clases/,10,0,0
1714890409152,4635,PHP,200,OK,CLASES_GET 5-35,text,true,,95669,159,90,90,http://localhost:8001/api/clases/,4635,0,0
1714890413787,10,PYTHON,200,OK,CLASES_GET 5-35,text,true,,53719,159,90,90,http://localhost:8000/api/clases/,10,0,0
1714890409196,4637,PHP,200,OK,CLASES_GET 5-36,text,true,,95669,159,90,90,http://localhost:8001/api/clases/,4637,0,0
1714890413833,9,PYTHON,200,OK,CLASES_GET 5-36,text,true,,53719,159,90,90,http://localhost:8000/api/clases/,9,0,0
1714890409241,4640,PHP,200,OK,CLASES_GET 5-37,text,true,,95669,159,90,90,http://localhost:8001/api/clases/,4640,0,0
1714890413881,8,PYTHON,200,OK,CLASES_GET 5-37,text,true,,53719,159,90,90,http://localhost:8000/api/clases/,8,0,0
1714890409286,4641,PHP,200,OK,CLASES_GET 5-11,text,true,,95669,159,90,90,http://localhost:8001/api/clases/,4641,0,0
1714890413927,7,PYTHON,200,OK,CLASES_GET 5-11,text,true,,53719,159,90,90,http://localhost:8000/api/clases/,7,0,0
1714890409331,4643,PHP,200,OK,CLASES_GET 5-38,text,true,,95669,159,89,89,http://localhost:8001/api/clases/,4642,0,0
1714890413974,7,PYTHON,200,OK,CLASES_GET 5-38,text,true,,53719,159,89,89,http://localhost:8000/api/clases/,7,0,0
1714890409377,4642,PHP,200,OK,CLASES_GET 5-39,text,true,,95669,159,89,89,http://localhost:8001/api/clases/,4642,0,1
1714890414019,9,PYTHON,200,OK,CLASES_GET 5-39,text,true,,53719,159,89,89,http://localhost:8000/api/clases/,9,0,0
1714890409422,4642,PHP,200,OK,CLASES_GET 5-40,text,true,,95669,159,89,89,http://localhost:8001/api/clases/,4642,0,0
1714890414064,8,PYTHON,200,OK,CLASES_GET 5-40,text,true,,53719,159,89,89,http://localhost:8000/api/clases/,8,0,0
1714890409466,4643,PHP,200,OK,CLASES_GET 5-41,text,true,,95669,159,89,89,http://localhost:8001/api/clases/,4643,0,0
1714890414110,7,PYTHON,200,OK,CLASES_GET 5-41,text,true,,53719,159,89,89,http://localhost:8000/api/clases/,7,0,0
1714890409511,4644,PHP,200,OK,CLASES_GET 5-42,text,true,,95669,159,89,89,http://localhost:8001/api/clases/,4644,0,0
1714890414155,8,PYTHON,200,OK,CLASES_GET 5-42,text,true,,53719,159,89,89,http://localhost:8000/api/clases/,8,0,0
1714890409556,4646,PHP,200,OK,CLASES_GET 5-12,text,true,,95669,159,89,89,http://localhost:8001/api/clases/,4646,0,0
1714890414202,8,PYTHON,200,OK,CLASES_GET 5-12,text,true,,53719,159,89,89,http://localhost:8000/api/clases/,8,0,0
1714890409605,4644,PHP,200,OK,CLASES_GET 5-43,text,true,,95669,159,88,88,http://localhost:8001/api/clases/,4644,0,0
1714890414249,10,PYTHON,200,OK,CLASES_GET 5-43,text,true,,53719,159,88,88,http://localhost:8000/api/clases/,10,0,0
1714890409651,4643,PHP,200,OK,CLASES_GET 5-44,text,true,,95669,159,88,88,http://localhost:8001/api/clases/,4643,0,0
1714890414294,8,PYTHON,200,OK,CLASES_GET 5-44,text,true,,53719,159,88,88,http://localhost:8000/api/clases/,8,0,0
1714890409698,4641,PHP,200,OK,CLASES_GET 5-13,text,true,,95669,159,88,88,http://localhost:8001/api/clases/,4641,0,1
1714890414339,8,PYTHON,200,OK,CLASES_GET 5-13,text,true,,53719,159,88,88,http://localhost:8000/api/clases/,8,0,0
1714890409743,4641,PHP,200,OK,CLASES_GET 5-45,text,true,,95669,159,87,87,http://localhost:8001/api/clases/,4641,0,1
1714890414385,7,PYTHON,200,OK,CLASES_GET 5-45,text,true,,53719,159,87,87,http://localhost:8000/api/clases/,7,0,0
1714890409790,4640,PHP,200,OK,CLASES_GET 5-46,text,true,,95669,159,87,87,http://localhost:8001/api/clases/,4640,0,0
1714890414431,7,PYTHON,200,OK,CLASES_GET 5-46,text,true,,53719,159,87,87,http://localhost:8000/api/clases/,7,0,0
1714890409837,4649,PHP,200,OK,CLASES_GET 5-47,text,true,,95669,159,87,87,http://localhost:8001/api/clases/,4649,0,0
1714890414486,10,PYTHON,200,OK,CLASES_GET 5-47,text,true,,53719,159,87,87,http://localhost:8000/api/clases/,9,0,0
1714890409930,4597,PHP,200,OK,CLASES_GET 5-48,text,true,,95669,159,87,87,http://localhost:8001/api/clases/,4597,0,0
1714890414527,8,PYTHON,200,OK,CLASES_GET 5-48,text,true,,53719,159,87,87,http://localhost:8000/api/clases/,8,0,0
1714890409975,4598,PHP,200,OK,CLASES_GET 5-49,text,true,,95669,159,87,87,http://localhost:8001/api/clases/,4598,0,0
1714890414574,8,PYTHON,200,OK,CLASES_GET 5-49,text,true,,53719,159,87,87,http://localhost:8000/api/clases/,8,0,0
1714890410039,4582,PHP,200,OK,CLASES_GET 5-14,text,true,,95669,159,87,87,http://localhost:8001/api/clases/,4582,0,0
1714890414621,8,PYTHON,200,OK,CLASES_GET 5-14,text,true,,53719,159,87,87,http://localhost:8000/api/clases/,8,0,0
1714890410099,4574,PHP,200,OK,CLASES_GET 5-50,text,true,,95669,159,86,86,http://localhost:8001/api/clases/,4574,0,0
1714890414673,9,PYTHON,200,OK,CLASES_GET 5-50,text,true,,53719,159,86,86,http://localhost:8000/api/clases/,9,0,0
1714890410152,4571,PHP,200,OK,CLASES_GET 5-51,text,true,,95669,159,86,86,http://localhost:8001/api/clases/,4570,0,0
1714890414723,10,PYTHON,200,OK,CLASES_GET 5-51,text,true,,53719,159,86,86,http://localhost:8000/api/clases/,10,0,0
1714890410201,4568,PHP,200,OK,CLASES_GET 5-15,text,true,,95669,159,86,86,http://localhost:8001/api/clases/,4568,0,1
1714890414769,8,PYTHON,200,OK,CLASES_GET 5-15,text,true,,53719,159,86,86,http://localhost:8000/api/clases/,8,0,0
1714890410249,4567,PHP,200,OK,CLASES_GET 5-52,text,true,,95669,159,85,85,http://localhost:8001/api/clases/,4566,0,1
1714890414816,8,PYTHON,200,OK,CLASES_GET 5-52,text,true,,53719,159,85,85,http://localhost:8000/api/clases/,8,0,0
1714890410305,4555,PHP,200,OK,CLASES_GET 5-53,text,true,,95669,159,85,85,http://localhost:8001/api/clases/,4555,0,0
1714890414863,7,PYTHON,200,OK,CLASES_GET 5-53,text,true,,53719,159,85,85,http://localhost:8000/api/clases/,7,0,0
1714890410427,4478,PHP,200,OK,CLASES_GET 5-54,text,true,,95669,159,85,85,http://localhost:8001/api/clases/,4478,0,0
1714890414906,8,PYTHON,200,OK,CLASES_GET 5-54,text,true,,53719,159,85,85,http://localhost:8000/api/clases/,8,0,0
1714890410467,4484,PHP,200,OK,CLASES_GET 5-55,text,true,,95669,159,85,85,http://localhost:8001/api/clases/,4484,0,0
1714890414951,9,PYTHON,200,OK,CLASES_GET 5-55,text,true,,53719,159,85,85,http://localhost:8000/api/clases/,9,0,0
1714890410514,4482,PHP,200,OK,CLASES_GET 5-56,text,true,,95669,159,85,85,http://localhost:8001/api/clases/,4482,0,1
1714890414997,7,PYTHON,200,OK,CLASES_GET 5-56,text,true,,53719,159,85,85,http://localhost:8000/api/clases/,7,0,0
1714890410560,4482,PHP,200,OK,CLASES_GET 5-16,text,true,,95669,159,85,85,http://localhost:8001/api/clases/,4482,0,0
1714890415042,8,PYTHON,200,OK,CLASES_GET 5-16,text,true,,53719,159,85,85,http://localhost:8000/api/clases/,8,0,0
1714890410605,4487,PHP,200,OK,CLASES_GET 5-57,text,true,,95669,159,84,84,http://localhost:8001/api/clases/,4487,0,0
1714890415092,7,PYTHON,200,OK,CLASES_GET 5-57,text,true,,53719,159,84,84,http://localhost:8000/api/clases/,7,0,0
1714890410656,4481,PHP,200,OK,CLASES_GET 5-58,text,true,,95669,159,84,84,http://localhost:8001/api/clases/,4481,0,0
1714890415137,8,PYTHON,200,OK,CLASES_GET 5-58,text,true,,53719,159,84,84,http://localhost:8000/api/clases/,8,0,0
1714890410701,4481,PHP,200,OK,CLASES_GET 5-17,text,true,,95669,159,84,84,http://localhost:8001/api/clases/,4481,0,0
1714890415182,9,PYTHON,200,OK,CLASES_GET 5-17,text,true,,53719,159,84,84,http://localhost:8000/api/clases/,9,0,0
1714890410748,4481,PHP,200,OK,CLASES_GET 5-59,text,true,,95669,159,83,83,http://localhost:8001/api/clases/,4481,0,0
1714890415229,32,PYTHON,200,OK,CLASES_GET 5-59,text,true,,53719,159,83,83,http://localhost:8000/api/clases/,32,0,0
1714890410794,4488,PHP,200,OK,CLASES_GET 5-60,text,true,,95669,159,83,83,http://localhost:8001/api/clases/,4487,0,1
1714890415282,8,PYTHON,200,OK,CLASES_GET 5-60,text,true,,53719,159,83,83,http://localhost:8000/api/clases/,8,0,0
1714890410840,4489,PHP,200,OK,CLASES_GET 5-61,text,true,,95669,159,83,83,http://localhost:8001/api/clases/,4489,0,1
1714890415329,8,PYTHON,200,OK,CLASES_GET 5-61,text,true,,53719,159,83,83,http://localhost:8000/api/clases/,8,0,0
1714890410887,4488,PHP,200,OK,CLASES_GET 5-18,text,true,,95669,159,83,83,http://localhost:8001/api/clases/,4488,0,0
1714890415375,8,PYTHON,200,OK,CLASES_GET 5-18,text,true,,53719,159,83,83,http://localhost:8000/api/clases/,8,0,0
1714890410932,4491,PHP,200,OK,CLASES_GET 5-62,text,true,,95669,159,82,82,http://localhost:8001/api/clases/,4490,0,0
1714890415423,7,PYTHON,200,OK,CLASES_GET 5-62,text,true,,53719,159,82,82,http://localhost:8000/api/clases/,7,0,0
1714890410977,4490,PHP,200,OK,CLASES_GET 5-63,text,true,,95669,159,82,82,http://localhost:8001/api/clases/,4490,0,0
1714890415467,9,PYTHON,200,OK,CLASES_GET 5-63,text,true,,53719,159,82,82,http://localhost:8000/api/clases/,9,0,0
1714890411022,4491,PHP,200,OK,CLASES_GET 5-19,text,true,,95669,159,82,82,http://localhost:8001/api/clases/,4490,0,1
1714890415513,7,PYTHON,200,OK,CLASES_GET 5-19,text,true,,53719,159,82,82,http://localhost:8000/api/clases/,7,0,0
1714890411069,4490,PHP,200,OK,CLASES_GET 5-64,text,true,,95669,159,81,81,http://localhost:8001/api/clases/,4490,0,0
1714890415559,8,PYTHON,200,OK,CLASES_GET 5-64,text,true,,53719,159,81,81,http://localhost:8000/api/clases/,8,0,0
1714890411117,4487,PHP,200,OK,CLASES_GET 5-65,text,true,,95669,159,81,81,http://localhost:8001/api/clases/,4487,0,0
1714890415604,8,PYTHON,200,OK,CLASES_GET 5-65,text,true,,53719,159,81,81,http://localhost:8000/api/clases/,8,0,0
1714890411161,4491,PHP,200,OK,CLASES_GET 5-66,text,true,,95669,159,81,81,http://localhost:8001/api/clases/,4491,0,0
1714890415652,12,PYTHON,200,OK,CLASES_GET 5-66,text,true,,53719,159,81,81,http://localhost:8000/api/clases/,12,0,0
1714890411208,4497,PHP,200,OK,CLASES_GET 5-20,text,true,,95669,159,81,81,http://localhost:8001/api/clases/,4497,0,1
1714890415705,9,PYTHON,200,OK,CLASES_GET 5-20,text,true,,53719,159,81,81,http://localhost:8000/api/clases/,9,0,0
1714890411254,4497,PHP,200,OK,CLASES_GET 5-67,text,true,,95669,159,80,80,http://localhost:8001/api/clases/,4497,0,0
1714890415751,9,PYTHON,200,OK,CLASES_GET 5-67,text,true,,53719,159,80,80,http://localhost:8000/api/clases/,9,0,0
1714890411300,4498,PHP,200,OK,CLASES_GET 5-68,text,true,,95669,159,80,80,http://localhost:8001/api/clases/,4498,0,0
1714890415798,8,PYTHON,200,OK,CLASES_GET 5-68,text,true,,53719,159,80,80,http://localhost:8000/api/clases/,8,0,0
1714890411402,4442,PHP,200,OK,CLASES_GET 5-69,text,true,,95669,159,80,80,http://localhost:8001/api/clases/,4442,0,0
1714890415844,8,PYTHON,200,OK,CLASES_GET 5-69,text,true,,53719,159,80,80,http://localhost:8000/api/clases/,8,0,0
1714890411451,4439,PHP,200,OK,CLASES_GET 5-70,text,true,,95669,159,80,80,http://localhost:8001/api/clases/,4439,0,0
1714890415890,8,PYTHON,200,OK,CLASES_GET 5-70,text,true,,53719,159,80,80,http://localhost:8000/api/clases/,8,0,0
1714890411498,4437,PHP,200,OK,CLASES_GET 5-21,text,true,,95669,159,80,80,http://localhost:8001/api/clases/,4436,0,0
1714890415935,10,PYTHON,200,OK,CLASES_GET 5-21,text,true,,53719,159,80,80,http://localhost:8000/api/clases/,10,0,0
1714890411543,4438,PHP,200,OK,CLASES_GET 5-71,text,true,,95669,159,79,79,http://localhost:8001/api/clases/,4438,0,0
1714890415981,8,PYTHON,200,OK,CLASES_GET 5-71,text,true,,53719,159,79,79,http://localhost:8000/api/clases/,8,0,0
1714890411589,4437,PHP,200,OK,CLASES_GET 5-72,text,true,,95669,159,79,79,http://localhost:8001/api/clases/,4436,0,0
1714890416026,7,PYTHON,200,OK,CLASES_GET 5-72,text,true,,53719,159,79,79,http://localhost:8000/api/clases/,7,0,0
1714890411633,4438,PHP,200,OK,CLASES_GET 5-73,text,true,,95669,159,79,79,http://localhost:8001/api/clases/,4438,0,1
1714890416071,8,PYTHON,200,OK,CLASES_GET 5-73,text,true,,53719,159,79,79,http://localhost:8000/api/clases/,8,0,0
1714890411679,4438,PHP,200,OK,CLASES_GET 5-22,text,true,,95669,159,79,79,http://localhost:8001/api/clases/,4437,0,0
1714890416117,7,PYTHON,200,OK,CLASES_GET 5-22,text,true,,53719,159,79,79,http://localhost:8000/api/clases/,7,0,0
1714890411724,4440,PHP,200,OK,CLASES_GET 5-74,text,true,,95669,159,78,78,http://localhost:8001/api/clases/,4440,0,0
1714890416164,9,PYTHON,200,OK,CLASES_GET 5-74,text,true,,53719,159,78,78,http://localhost:8000/api/clases/,9,0,0
1714890411768,4442,PHP,200,OK,CLASES_GET 5-75,text,true,,95669,159,78,78,http://localhost:8001/api/clases/,4441,0,1
1714890416210,7,PYTHON,200,OK,CLASES_GET 5-75,text,true,,53719,159,78,78,http://localhost:8000/api/clases/,7,0,0
1714890411817,4438,PHP,200,OK,CLASES_GET 5-23,text,true,,95669,159,78,78,http://localhost:8001/api/clases/,4437,0,0
1714890416255,7,PYTHON,200,OK,CLASES_GET 5-23,text,true,,53719,159,78,78,http://localhost:8000/api/clases/,7,0,0
1714890411864,4436,PHP,200,OK,CLASES_GET 5-76,text,true,,95669,159,77,77,http://localhost:8001/api/clases/,4436,0,0
1714890416300,8,PYTHON,200,OK,CLASES_GET 5-76,text,true,,53719,159,77,77,http://localhost:8000/api/clases/,8,0,0
1714890411908,4438,PHP,200,OK,CLASES_GET 5-77,text,true,,95669,159,77,77,http://localhost:8001/api/clases/,4437,0,1
1714890416346,7,PYTHON,200,OK,CLASES_GET 5-77,text,true,,53719,159,77,77,http://localhost:8000/api/clases/,7,0,0
1714890411954,4437,PHP,200,OK,CLASES_GET 5-78,text,true,,95669,159,77,77,http://localhost:8001/api/clases/,4437,0,0
1714890416391,10,PYTHON,200,OK,CLASES_GET 5-78,text,true,,53719,159,77,77,http://localhost:8000/api/clases/,10,0,0
1714890411999,4437,PHP,200,OK,CLASES_GET 5-79,text,true,,95669,159,77,77,http://localhost:8001/api/clases/,4437,0,1
1714890416436,8,PYTHON,200,OK,CLASES_GET 5-79,text,true,,53719,159,77,77,http://localhost:8000/api/clases/,8,0,0
1714890412046,4435,PHP,200,OK,CLASES_GET 5-80,text,true,,95669,159,77,77,http://localhost:8001/api/clases/,4435,0,0
1714890416481,8,PYTHON,200,OK,CLASES_GET 5-80,text,true,,53719,159,77,77,http://localhost:8000/api/clases/,8,0,0
1714890412093,4434,PHP,200,OK,CLASES_GET 5-24,text,true,,95669,159,77,77,http://localhost:8001/api/clases/,4433,0,0
1714890416527,7,PYTHON,200,OK,CLASES_GET 5-24,text,true,,53719,159,77,77,http://localhost:8000/api/clases/,7,0,0
1714890412139,4433,PHP,200,OK,CLASES_GET 5-81,text,true,,95669,159,76,76,http://localhost:8001/api/clases/,4433,0,1
1714890416572,9,PYTHON,200,OK,CLASES_GET 5-81,text,true,,53719,159,76,76,http://localhost:8000/api/clases/,9,0,0
1714890412187,4431,PHP,200,OK,CLASES_GET 5-82,text,true,,95669,159,76,76,http://localhost:8001/api/clases/,4431,0,0
1714890416618,10,PYTHON,200,OK,CLASES_GET 5-82,text,true,,53719,159,76,76,http://localhost:8000/api/clases/,10,0,0
1714890412234,4429,PHP,200,OK,CLASES_GET 5-25,text,true,,95669,159,76,76,http://localhost:8001/api/clases/,4429,0,0
1714890416663,8,PYTHON,200,OK,CLASES_GET 5-25,text,true,,53719,159,76,76,http://localhost:8000/api/clases/,8,0,0
1714890412323,4387,PHP,200,OK,CLASES_GET 5-83,text,true,,95669,159,75,75,http://localhost:8001/api/clases/,4386,0,0
1714890416710,7,PYTHON,200,OK,CLASES_GET 5-83,text,true,,53719,159,75,75,http://localhost:8000/api/clases/,7,0,0
1714890412371,4384,PHP,200,OK,CLASES_GET 5-84,text,true,,95669,159,75,75,http://localhost:8001/api/clases/,4384,0,1
1714890416755,8,PYTHON,200,OK,CLASES_GET 5-84,text,true,,53719,159,75,75,http://localhost:8000/api/clases/,8,0,0
1714890412419,4381,PHP,200,OK,CLASES_GET 5-85,text,true,,95669,159,75,75,http://localhost:8001/api/clases/,4381,0,0
1714890416800,8,PYTHON,200,OK,CLASES_GET 5-85,text,true,,53719,159,75,75,http://localhost:8000/api/clases/,8,0,0
1714890412513,4332,PHP,200,OK,CLASES_GET 5-86,text,true,,95669,159,75,75,http://localhost:8001/api/clases/,4332,0,0
1714890416845,9,PYTHON,200,OK,CLASES_GET 5-86,text,true,,53719,159,75,75,http://localhost:8000/api/clases/,9,0,0
1714890412560,4330,PHP,200,OK,CLASES_GET 5-87,text,true,,95669,159,75,75,http://localhost:8001/api/clases/,4330,0,0
1714890416890,8,PYTHON,200,OK,CLASES_GET 5-87,text,true,,53719,159,75,75,http://localhost:8000/api/clases/,8,0,0
1714890412605,4330,PHP,200,OK,CLASES_GET 5-26,text,true,,95669,159,75,75,http://localhost:8001/api/clases/,4330,0,1
1714890416935,8,PYTHON,200,OK,CLASES_GET 5-26,text,true,,53719,159,75,75,http://localhost:8000/api/clases/,8,0,0
1714890412652,4330,PHP,200,OK,CLASES_GET 5-88,text,true,,95669,159,74,74,http://localhost:8001/api/clases/,4330,0,1
1714890416982,7,PYTHON,200,OK,CLASES_GET 5-88,text,true,,53719,159,74,74,http://localhost:8000/api/clases/,7,0,0
1714890412700,4326,PHP,200,OK,CLASES_GET 5-89,text,true,,95669,159,74,74,http://localhost:8001/api/clases/,4326,0,0
1714890417026,8,PYTHON,200,OK,CLASES_GET 5-89,text,true,,53719,159,74,74,http://localhost:8000/api/clases/,8,0,0
1714890412746,4326,PHP,200,OK,CLASES_GET 5-90,text,true,,95669,159,74,74,http://localhost:8001/api/clases/,4325,0,1
1714890417072,9,PYTHON,200,OK,CLASES_GET 5-90,text,true,,53719,159,74,74,http://localhost:8000/api/clases/,9,0,0
1714890412795,4321,PHP,200,OK,CLASES_GET 5-27,text,true,,95669,159,74,74,http://localhost:8001/api/clases/,4321,0,1
1714890417116,8,PYTHON,200,OK,CLASES_GET 5-27,text,true,,53719,159,74,74,http://localhost:8000/api/clases/,8,0,0
1714890412841,4322,PHP,200,OK,CLASES_GET 5-91,text,true,,95669,159,73,73,http://localhost:8001/api/clases/,4322,0,1
1714890417163,7,PYTHON,200,OK,CLASES_GET 5-91,text,true,,53719,159,73,73,http://localhost:8000/api/clases/,7,0,0
1714890412886,4323,PHP,200,OK,CLASES_GET 5-92,text,true,,95669,159,73,73,http://localhost:8001/api/clases/,4323,0,1
1714890417209,8,PYTHON,200,OK,CLASES_GET 5-92,text,true,,53719,159,73,73,http://localhost:8000/api/clases/,8,0,0
1714890412933,4321,PHP,200,OK,CLASES_GET 5-28,text,true,,95669,159,73,73,http://localhost:8001/api/clases/,4321,0,0
1714890417254,8,PYTHON,200,OK,CLASES_GET 5-28,text,true,,53719,159,73,73,http://localhost:8000/api/clases/,8,0,0
1714890412979,4323,PHP,200,OK,CLASES_GET 5-93,text,true,,95669,159,72,72,http://localhost:8001/api/clases/,4323,0,0
1714890417302,8,PYTHON,200,OK,CLASES_GET 5-93,text,true,,53719,159,72,72,http://localhost:8000/api/clases/,8,0,0
1714890413026,4322,PHP,200,OK,CLASES_GET 5-94,text,true,,95669,159,72,72,http://localhost:8001/api/clases/,4322,0,1
1714890417348,8,PYTHON,200,OK,CLASES_GET 5-94,text,true,,53719,159,72,72,http://localhost:8000/api/clases/,8,0,0
1714890413117,4276,PHP,200,OK,CLASES_GET 5-95,text,true,,95669,159,72,72,http://localhost:8001/api/clases/,4276,0,1
1714890417393,8,PYTHON,200,OK,CLASES_GET 5-95,text,true,,53719,159,72,72,http://localhost:8000/api/clases/,8,0,0
1714890413163,4289,PHP,200,OK,CLASES_GET 5-96,text,true,,95669,159,72,72,http://localhost:8001/api/clases/,4275,0,0
1714890417452,11,PYTHON,200,OK,CLASES_GET 5-96,text,true,,53719,159,72,72,http://localhost:8000/api/clases/,11,0,0
1714890413210,4289,PHP,200,OK,CLASES_GET 5-97,text,true,,95669,159,72,72,http://localhost:8001/api/clases/,4288,0,1
1714890417499,8,PYTHON,200,OK,CLASES_GET 5-97,text,true,,53719,159,72,72,http://localhost:8000/api/clases/,8,0,0
1714890413256,4292,PHP,200,OK,CLASES_GET 5-29,text,true,,95669,159,72,72,http://localhost:8001/api/clases/,4292,0,0
1714890417548,8,PYTHON,200,OK,CLASES_GET 5-29,text,true,,53719,159,72,72,http://localhost:8000/api/clases/,8,0,0
1714890413302,4294,PHP,200,OK,CLASES_GET 5-98,text,true,,95669,159,71,71,http://localhost:8001/api/clases/,4293,0,0
1714890417596,8,PYTHON,200,OK,CLASES_GET 5-98,text,true,,53719,159,71,71,http://localhost:8000/api/clases/,8,0,0
1714890413353,4289,PHP,200,OK,CLASES_GET 5-99,text,true,,95669,159,71,71,http://localhost:8001/api/clases/,4288,0,1
1714890417642,7,PYTHON,200,OK,CLASES_GET 5-99,text,true,,53719,159,71,71,http://localhost:8000/api/clases/,7,0,0
1714890413393,4294,PHP,200,OK,CLASES_GET 5-30,text,true,,95669,159,71,71,http://localhost:8001/api/clases/,4294,0,0
1714890417687,10,PYTHON,200,OK,CLASES_GET 5-30,text,true,,53719,159,71,71,http://localhost:8000/api/clases/,10,0,0
1714890413438,4297,PHP,200,OK,CLASES_GET 5-100,text,true,,95669,159,70,70,http://localhost:8001/api/clases/,4297,0,0
1714890417735,8,PYTHON,200,OK,CLASES_GET 5-100,text,true,,53719,159,70,70,http://localhost:8000/api/clases/,8,0,0
1714890413483,4298,PHP,200,OK,CLASES_GET 5-31,text,true,,95669,159,70,70,http://localhost:8001/api/clases/,4297,0,0
1714890417781,7,PYTHON,200,OK,CLASES_GET 5-31,text,true,,53719,159,70,70,http://localhost:8000/api/clases/,7,0,0
1714890413529,4299,PHP,200,OK,CLASES_GET 5-32,text,true,,95669,159,69,69,http://localhost:8001/api/clases/,4298,0,0
1714890417828,8,PYTHON,200,OK,CLASES_GET 5-32,text,true,,53719,159,69,69,http://localhost:8000/api/clases/,8,0,0
1714890413621,4252,PHP,200,OK,CLASES_GET 5-33,text,true,,95669,159,68,68,http://localhost:8001/api/clases/,4251,0,0
1714890417877,8,PYTHON,200,OK,CLASES_GET 5-33,text,true,,53719,159,68,68,http://localhost:8000/api/clases/,8,0,0
1714890413667,4252,PHP,200,OK,CLASES_GET 5-34,text,true,,95669,159,67,67,http://localhost:8001/api/clases/,4252,0,0
1714890417920,7,PYTHON,200,OK,CLASES_GET 5-34,text,true,,53719,159,67,67,http://localhost:8000/api/clases/,7,0,0
1714890413797,4168,PHP,200,OK,CLASES_GET 5-35,text,true,,95669,159,66,66,http://localhost:8001/api/clases/,4168,0,0
1714890417965,8,PYTHON,200,OK,CLASES_GET 5-35,text,true,,53719,159,66,66,http://localhost:8000/api/clases/,8,0,0
1714890413848,4163,PHP,200,OK,CLASES_GET 5-36,text,true,,95669,159,65,65,http://localhost:8001/api/clases/,4163,0,0
1714890418011,8,PYTHON,200,OK,CLASES_GET 5-36,text,true,,53719,159,65,65,http://localhost:8000/api/clases/,8,0,0
1714890413889,4172,PHP,200,OK,CLASES_GET 5-37,text,true,,95669,159,64,64,http://localhost:8001/api/clases/,4171,0,1
1714890418061,8,PYTHON,200,OK,CLASES_GET 5-37,text,true,,53719,159,64,64,http://localhost:8000/api/clases/,8,0,0
1714890413981,4126,PHP,200,OK,CLASES_GET 5-38,text,true,,95669,159,63,63,http://localhost:8001/api/clases/,4126,0,1
1714890418107,8,PYTHON,200,OK,CLASES_GET 5-38,text,true,,53719,159,63,63,http://localhost:8000/api/clases/,8,0,0
1714890414028,4126,PHP,200,OK,CLASES_GET 5-39,text,true,,95669,159,62,62,http://localhost:8001/api/clases/,4126,0,0
1714890418154,8,PYTHON,200,OK,CLASES_GET 5-39,text,true,,53719,159,62,62,http://localhost:8000/api/clases/,8,0,0
1714890414072,4128,PHP,200,OK,CLASES_GET 5-40,text,true,,95669,159,61,61,http://localhost:8001/api/clases/,4128,0,0
1714890418200,8,PYTHON,200,OK,CLASES_GET 5-40,text,true,,53719,159,61,61,http://localhost:8000/api/clases/,8,0,0
1714890414117,4129,PHP,200,OK,CLASES_GET 5-41,text,true,,95669,159,60,60,http://localhost:8001/api/clases/,4129,0,0
1714890418246,7,PYTHON,200,OK,CLASES_GET 5-41,text,true,,53719,159,60,60,http://localhost:8000/api/clases/,7,0,0
